105829366,Faith Hope and Clarity,5.8,Trad 5 pitches 1400,San Rafael Swell - South : Eastern Reef Area.. AKA The... : L Crags (Sinister Slab Area...,/v/faith-hope-and-clarity/105829366,/v/san-rafael-swell---south/105716823
107785646,Seduction of Stone,5.8,Trad 8 pitches 1600,San Rafael Swell - South : Eastern Reef Area.. AKA The... : L Crags (Sinister Slab Area...,/v/seduction-of-stone/107785646,/v/san-rafael-swell---south/105716823
105718051,Mellow Yellow,5.8,Trad 6 pitches 1060,San Rafael Swell - South : Eastern Reef Area.. AKA The... : M Crags,/v/mellow-yellow/105718051,/v/san-rafael-swell---south/105716823
106876956,Tea for Two,5.8,Trad Sport 1 pitch 180,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/tea-for-two/106876956,/v/san-rafael-swell---south/105716823
106946841,Happy Hour. 5.8,5.8,Trad 2 pitches 185,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/happy-hour-58/106946841,/v/san-rafael-swell---south/105716823
105718627,Come-Up-Pance.,5.8,Trad 3 pitches 490,San Rafael Swell - South : Eastern Reef Area.. AKA The... : P Crags,/v/come-up-pance/105718627,/v/san-rafael-swell---south/105716823
105718651,A Mile and a Bit of Fun,5.8,Trad 6600,San Rafael Swell - South : Eastern Reef Area.. AKA The... : P Crags,/v/a-mile-and-a-bit-of-fun/105718651,/v/san-rafael-swell---south/105716823
105718723,Clouded Dreams,5.8,Trad 4 pitches 590,San Rafael Swell - South : Eastern Reef Area.. AKA The... : P Crags,/v/clouded-dreams/105718723,/v/san-rafael-swell---south/105716823
106759531,Hot Tin Slab,5.8,Trad 6 pitches 1390,San Rafael Swell - South : Eastern Reef Area.. AKA The... : P Crags,/v/hot-tin-slab/106759531,/v/san-rafael-swell---south/105716823
106759576,Everlastingyes,5.8,Trad 6 pitches 1100,San Rafael Swell - South : Eastern Reef Area.. AKA The... : Q Crags,/v/everlastingyes/106759576,/v/san-rafael-swell---south/105716823
107840803,Stone the Crows,5.8,Trad 5 pitches 700,San Rafael Swell - South : Eastern Reef Area.. AKA The... : Q Crags,/v/stone-the-crows/107840803,/v/san-rafael-swell---south/105716823
107829896,The Milky Way,5.8,Trad 3 pitches 360,San Rafael Swell - South : Eastern Reef Area.. AKA The... : S Crags,/v/the-milky-way/107829896,/v/san-rafael-swell---south/105716823
105932434,Phantom Spire,5.8,Trad 1 pitch 80,San Rafael Swell - South : San Rafael Knob,/v/phantom-spire/105932434,/v/san-rafael-swell---south/105716823
105957734,Where Grandmas fear to tread,5.8,Trad 1 pitch 50,San Rafael Swell - South : Swaseyland,/v/where-grandmas-fear-to-tread/105957734,/v/san-rafael-swell---south/105716823
106052309,Division Bell Crack,5.8,Trad 1 pitch 60,San Rafael Swell - South : Swaseyland,/v/division-bell-crack/106052309,/v/san-rafael-swell---south/105716823
106052279,Jacks Tower- Pair of Jacks,5.8,Trad 1 pitch 90,San Rafael Swell - South : Head of Sinbad South,/v/jacks-tower--pair-of-jacks/106052279,/v/san-rafael-swell---south/105716823
106057107,Sitting Duck Tower - Its all a Farce,5.8,Trad Aid 2 pitches 260,San Rafael Swell - South : Head of Sinbad South,/v/sitting-duck-tower---its-all-a-farce/106057107,/v/san-rafael-swell---south/105716823
107441594,Unknown Route,5.8,Trad 55,San Rafael Swell - South : Upper Muddy Creek,/v/unknown-route/107441594,/v/san-rafael-swell---south/105716823
107882159,Rising Sons,5.8,Trad Aid 3 pitches 300,San Rafael Swell - South : Family Butte,/v/rising-sons/107882159,/v/san-rafael-swell---south/105716823
108694805,Um yeah,5.8,Trad 2 pitches 120,San Rafael Swell - South : Ding Dang Dome,/v/um-yeah/108694805,/v/san-rafael-swell---south/105716823
105718747,Toviah Tower,5.8+,Trad 4 pitches 550,San Rafael Swell - North : Eagle Canyon : Toviah Tower,/v/toviah-tower/105718747,/v/san-rafael-swell---north/105716808
107868159,Flapjack Tower,5.8+,Trad 1 pitch 65,San Rafael Swell - North : Lower Buckhorn Wash,/v/flapjack-tower/107868159,/v/san-rafael-swell---north/105716808
106174902,Cry Wolf,5.8+,Trad 2 pitches 230,San Rafael Swell - South : Eastern Reef Area.. AKA The... : B Crags (Spotted Wolf Canyo...,/v/cry-wolf/106174902,/v/san-rafael-swell---south/105716823
105718132,The Arrowhead,5.8+,Trad 5 pitches 820,San Rafael Swell - South : Eastern Reef Area.. AKA The... : D Crags,/v/the-arrowhead/105718132,/v/san-rafael-swell---south/105716823
107182222,A Touch of Sushi .,5.8+,Trad 2 pitches 180,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/a-touch-of-sushi-/107182222,/v/san-rafael-swell---south/105716823
107295269,Reef Sport Climb. 5.8+R,5.8+,Sport 1 pitch 180,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/reef-sport-climb-58r/107295269,/v/san-rafael-swell---south/105716823
106609387,IME ,5.8+,Trad Sport 1 pitch 180,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/ime-/106609387,/v/san-rafael-swell---south/105716823
106161216,Beach Boy,5.8+,Trad 7 pitches 1500,San Rafael Swell - South : Eastern Reef Area.. AKA The... : F Crags,/v/beach-boy/106161216,/v/san-rafael-swell---south/105716823
105718285,The Grand Expedition,5.8+,Trad 7 pitches 1340,San Rafael Swell - South : Eastern Reef Area.. AKA The... : K Crags,/v/the-grand-expedition/105718285,/v/san-rafael-swell---south/105716823
105829627,Mercury,5.8+,Trad 5 pitches 1450,San Rafael Swell - South : Eastern Reef Area.. AKA The... : K Crags,/v/mercury/105829627,/v/san-rafael-swell---south/105716823
106372480,Slabtastic,5.8+,Trad 4 pitches 680,San Rafael Swell - South : Eastern Reef Area.. AKA The... : L Crags (Sinister Slab Area...,/v/slabtastic/106372480,/v/san-rafael-swell---south/105716823
105718345,Haste Not,5.8+,Trad 3 pitches 550,San Rafael Swell - South : Eastern Reef Area.. AKA The... : M Crags,/v/haste-not/105718345,/v/san-rafael-swell---south/105716823
105718372,Fear Not,5.8+,Trad 6 pitches 840,San Rafael Swell - South : Eastern Reef Area.. AKA The... : M Crags,/v/fear-not/105718372,/v/san-rafael-swell---south/105716823
106891538,Unemployment Line,5.8+,Trad Sport 1 pitch 170,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/unemployment-line/106891538,/v/san-rafael-swell---south/105716823
107819476,Berghaus Red,5.8+,Trad 4 pitches 700,San Rafael Swell - South : Eastern Reef Area.. AKA The... : S Crags,/v/berghaus-red/107819476,/v/san-rafael-swell---south/105716823
107921797,Formation: Castle Ardbeg. Route: The Whiskey Tour,5.8+,Trad Aid 3 pitches 190,San Rafael Swell - South : Viewfinder Towers,/v/formation-castle-ardbeg-route-the-whiskey-tour/107921797,/v/san-rafael-swell---south/105716823
105828322,The Crooked Old Man of the Swell,5.9-,Trad Aid 1 pitch 60,San Rafael Swell - North : Smith Cabin. Nothern Reef a...,/v/the-crooked-old-man-of-the-swell/105828322,/v/san-rafael-swell---north/105716808
106174873,Windstorm Grove,5.9-,Trad 2 pitches 220,San Rafael Swell - South : Eastern Reef Area.. AKA The... : B Crags (Spotted Wolf Canyo...,/v/windstorm-grove/106174873,/v/san-rafael-swell---south/105716823
106177482,Scorpion Slab,5.9-,Trad 3 pitches 580,San Rafael Swell - South : Eastern Reef Area.. AKA The... : B Crags (Spotted Wolf Canyo...,/v/scorpion-slab/106177482,/v/san-rafael-swell---south/105716823
106378494,Troglodytes Day Out,5.9-,Trad 4 pitches 790,San Rafael Swell - South : Eastern Reef Area.. AKA The... : D Crags,/v/troglodytes-day-out/106378494,/v/san-rafael-swell---south/105716823
106579911,Rat in the Hat,5.9-,Trad Sport 1 pitch 170,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/rat-in-the-hat/106579911,/v/san-rafael-swell---south/105716823
105854894,The Thumb,5.9-,Trad 1 pitch 90,San Rafael Swell - South : Eastern Reef Area.. AKA The... : G Crags,/v/the-thumb/105854894,/v/san-rafael-swell---south/105716823
105718408,Slab Not,5.9-,Trad 3 pitches 380,San Rafael Swell - South : Eastern Reef Area.. AKA The... : I Crags (Uneva Canyon),/v/slab-not/105718408,/v/san-rafael-swell---south/105716823
106027705,Feeding the Rat  - Part II,5.9-,Trad 4 pitches 670,San Rafael Swell - South : Eastern Reef Area.. AKA The... : J Crags,/v/feeding-the-rat---part-ii/106027705,/v/san-rafael-swell---south/105716823
106892663,Labour of Love,5.9-,Trad Sport 1 pitch 160,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/labour-of-love/106892663,/v/san-rafael-swell---south/105716823
106242569,Fried Brains on Toast. II  5.9-R,5.9-,Trad 3 pitches 530,San Rafael Swell - South : Eastern Reef Area.. AKA The... : Q Crags,/v/fried-brains-on-toast-ii-59-r/106242569,/v/san-rafael-swell---south/105716823
105802323,East Ridge,5.9,Trad 2 pitches 180,San Rafael Swell - North : Eagle Canyon : White Knight,/v/east-ridge/105802323,/v/san-rafael-swell---north/105716808
105802330,West Face,5.9,Trad Aid 2 pitches 175,San Rafael Swell - North : Eagle Canyon : White Knight,/v/west-face/105802330,/v/san-rafael-swell---north/105716808
106210272,Feed The Worm,5.9,Trad Aid 1 pitch 100,San Rafael Swell - North : Eagle Canyon : Albino Worm Mesa,/v/feed-the-worm/106210272,/v/san-rafael-swell---north/105716808
109476926,KRGA,5.9,Trad 1 pitch 80,San Rafael Swell - North : Pine Canyon,/v/krga/109476926,/v/san-rafael-swell---north/105716808
105718150,Resurrection Spire,5.9,Trad Aid 4 pitches 300,San Rafael Swell - North : Dead Mans Spires,/v/resurrection-spire/105718150,/v/san-rafael-swell---north/105716808
105718153,Belfry Tower. Brits in the Belfry,5.9,Trad Aid 3 pitches 310,San Rafael Swell - North : The Weasel Formation,/v/belfry-tower-brits-in-the-belfry/105718153,/v/san-rafael-swell---north/105716808
105718156,Belfry Tower.  Hells Bells.,5.9,Trad Aid 5 pitches 360,San Rafael Swell - North : The Weasel Formation,/v/belfry-tower-hells-bells/105718156,/v/san-rafael-swell---north/105716808
105718159,Sodizin Tower. Bat out of Hell.,5.9,Trad Aid 3 pitches 200,San Rafael Swell - North : The Weasel Formation,/v/sodizin-tower-bat-out-of-hell/105718159,/v/san-rafael-swell---north/105716808
106158504,Little Weasel Spire,5.9,Trad Aid 3 pitches 230,San Rafael Swell - North : The Weasel Formation,/v/little-weasel-spire/106158504,/v/san-rafael-swell---north/105716808
106428732,Live Free or Die Tower,5.9,Trad Aid 4 pitches 400,San Rafael Swell - North : The Weasel Formation,/v/live-free-or-die-tower/106428732,/v/san-rafael-swell---north/105716808
105803680,The Sphinx.,5.9,Trad 3 pitches 150,San Rafael Swell - North : Calf Mesa,/v/the-sphinx/105803680,/v/san-rafael-swell---north/105716808
105818391,"Arch Tower.. ""Knot in My Backyard""",5.9,Trad 3 pitches 250,San Rafael Swell - North : Smith Cabin. Nothern Reef a...,/v/arch-tower-knot-in-my-backyard/105818391,/v/san-rafael-swell---north/105716808
105833931,Hide Out Tower,5.9,Trad Aid 3 pitches 200,San Rafael Swell - North : Head of Sinbad North,/v/hide-out-tower/105833931,/v/san-rafael-swell---north/105716808
105841572,Worth the View Spire,5.9,Trad 4 pitches 200,San Rafael Swell - North : Head of Sinbad North,/v/worth-the-view-spire/105841572,/v/san-rafael-swell---north/105716808
106065612,Private Pizza,5.9,Trad 1 pitch 70,San Rafael Swell - North : Private Pizza Wall,/v/private-pizza/106065612,/v/san-rafael-swell---north/105716808
106065689,Unknown Handcrack,5.9,Trad 1 pitch 60,San Rafael Swell - North : Private Pizza Wall,/v/unknown-handcrack/106065689,/v/san-rafael-swell---north/105716808
106065749,Hells Death,5.9,Trad 1 pitch 60,San Rafael Swell - North : Frolic Wall,/v/hells-death/106065749,/v/san-rafael-swell---north/105716808
106065754,Unknown Handcrack,5.9,Trad 1 pitch 70,San Rafael Swell - North : Frolic Wall,/v/unknown-handcrack/106065754,/v/san-rafael-swell---north/105716808
107836523,Original Route,5.9,Trad Aid 3 pitches 350,San Rafael Swell - North : San Rafael Canyon - AKA Lit... : Trilobite Tower,/v/original-route/107836523,/v/san-rafael-swell---north/105716808
108906750,Thin Man Pinnacle,5.9,Trad Aid 2 pitches 180,San Rafael Swell - North : Mexican Mountain Road Area : Triple Towers,/v/thin-man-pinnacle/108906750,/v/san-rafael-swell---north/105716808
108753546,Metacarpal Road Map,5.9,Trad 2 pitches 180,San Rafael Swell - North : Scenic Byway Wall,/v/metacarpal-road-map/108753546,/v/san-rafael-swell---north/105716808
105930124,Saras Spire,5.9,Trad Aid 1 pitch 90,San Rafael Swell - North : Moore Cutoff Road,/v/saras-spire/105930124,/v/san-rafael-swell---north/105716808
108907296,The Choss Cross,5.9,Trad Aid 1 pitch 80,San Rafael Swell - North : Moore Cutoff Road,/v/the-choss-cross/108907296,/v/san-rafael-swell---north/105716808
106176636,The Dark Side,5.9,Trad 1 pitch 140,San Rafael Swell - South : Eastern Reef Area.. AKA The... : B Crags (Spotted Wolf Canyo...,/v/the-dark-side/106176636,/v/san-rafael-swell---south/105716823
106733811,Velvet America,5.9,Trad Sport 1 pitch 190,San Rafael Swell - South : Eastern Reef Area.. AKA The... : A Crags,/v/velvet-america/106733811,/v/san-rafael-swell---south/105716823
106404360,Easter Prohibition,5.9,Trad 5 pitches 810,San Rafael Swell - South : Eastern Reef Area.. AKA The... : D Crags,/v/easter-prohibition/106404360,/v/san-rafael-swell---south/105716823
107344523,Black and Tan,5.9,Trad Sport 1 pitch 100,San Rafael Swell - South : Eastern Reef Area.. AKA The... : T Crags (One Finger Canyon),/v/black-and-tan/107344523,/v/san-rafael-swell---south/105716823
107345986,Tip Toe Treat,5.9,Trad Sport 1 pitch 200,San Rafael Swell - South : Eastern Reef Area.. AKA The... : T Crags (One Finger Canyon),/v/tip-toe-treat/107345986,/v/san-rafael-swell---south/105716823
107179449,The Great White Ridge,5.9,Trad 3 pitches 370,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/the-great-white-ridge/107179449,/v/san-rafael-swell---south/105716823
107179490,The Day of the Litheon.,5.9,Trad 6 pitches 620,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/the-day-of-the-litheon/107179490,/v/san-rafael-swell---south/105716823
107305938,PG Tips. .,5.9,Trad Sport 1 pitch 140,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/pg-tips-/107305938,/v/san-rafael-swell---south/105716823
107829250,No Faith,5.9,Trad 180,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/no-faith/107829250,/v/san-rafael-swell---south/105716823
108088515,Firth of Forth,5.9,Trad 50,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/firth-of-forth/108088515,/v/san-rafael-swell---south/105716823
105718312,The Gordian Knot,5.9,Trad Aid 5 pitches 530,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/the-gordian-knot/105718312,/v/san-rafael-swell---south/105716823
105718342,Perhaps Not,5.9,Trad Aid 4 pitches 560,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/perhaps-not/105718342,/v/san-rafael-swell---south/105716823
106574841,The Hollow Men,5.9,Trad 6 pitches 1130,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/the-hollow-men/106574841,/v/san-rafael-swell---south/105716823
106598446,The Crack,5.9,Trad 2 pitches 185,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/the-crack/106598446,/v/san-rafael-swell---south/105716823
106609530,Tread Lightly. ,5.9,Trad 1 pitch 140,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/tread-lightly-/106609530,/v/san-rafael-swell---south/105716823
106791251,Sproggs Day Out,5.9,Trad 3 pitches 280,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/sproggs-day-out/106791251,/v/san-rafael-swell---south/105716823
107112624,Comedy of Errors,5.9,Trad 3 pitches 520,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/comedy-of-errors/107112624,/v/san-rafael-swell---south/105716823
107377338,The Wilting Flower,5.9,Trad Sport 1 pitch 170,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/the-wilting-flower/107377338,/v/san-rafael-swell---south/105716823
107531992,Its Only Rock and Roll,5.9,Trad 5 pitches 710,San Rafael Swell - South : Eastern Reef Area.. AKA The... : U  Crags,/v/its-only-rock-and-roll/107531992,/v/san-rafael-swell---south/105716823
105718144,Reefer Madness,5.9,Trad 9 pitches 1780,San Rafael Swell - South : Eastern Reef Area.. AKA The... : F Crags,/v/reefer-madness/105718144,/v/san-rafael-swell---south/105716823
106045114,The Holy Braille,5.9,Trad 3 pitches 560,San Rafael Swell - South : Eastern Reef Area.. AKA The... : F Crags,/v/the-holy-braille/106045114,/v/san-rafael-swell---south/105716823
107784507,Slab family Ross and Son.,5.9,Trad 5 pitches 1300,San Rafael Swell - South : Eastern Reef Area.. AKA The... : G Crags,/v/slab-family-ross-and-son/107784507,/v/san-rafael-swell---south/105716823
105718402,Sweat Not,5.9,Trad 3 pitches 480,San Rafael Swell - South : Eastern Reef Area.. AKA The... : I Crags (Uneva Canyon),/v/sweat-not/105718402,/v/san-rafael-swell---south/105716823
105718624,Freeze Not,5.9,Trad 3 pitches 520,San Rafael Swell - South : Eastern Reef Area.. AKA The... : I Crags (Uneva Canyon),/v/freeze-not/105718624,/v/san-rafael-swell---south/105716823
105718147,Surfing The Swell,5.9,Trad 7 pitches 1400,San Rafael Swell - South : Eastern Reef Area.. AKA The... : K Crags,/v/surfing-the-swell/105718147,/v/san-rafael-swell---south/105716823
106035400,Tynesiders Lament,5.9,Trad 4 pitches 800,San Rafael Swell - South : Eastern Reef Area.. AKA The... : K Crags,/v/tynesiders-lament/106035400,/v/san-rafael-swell---south/105716823
107785634,Tsunami,5.9,Trad 7 pitches 1400,San Rafael Swell - South : Eastern Reef Area.. AKA The... : K Crags,/v/tsunami/107785634,/v/san-rafael-swell---south/105716823
106035880,Just Dreams,5.9,Trad 4 pitches 800,San Rafael Swell - South : Eastern Reef Area.. AKA The... : L Crags (Sinister Slab Area...,/v/just-dreams/106035880,/v/san-rafael-swell---south/105716823
105718060,The Giraffe,5.9,Trad 7 pitches 1130,San Rafael Swell - South : Eastern Reef Area.. AKA The... : M Crags,/v/the-giraffe/105718060,/v/san-rafael-swell---south/105716823
106562741,Cumbria,5.9,Trad 6 pitches 830,San Rafael Swell - South : Eastern Reef Area.. AKA The... : M Crags,/v/cumbria/106562741,/v/san-rafael-swell---south/105716823
105999441,Zadies Ace,5.9,Trad 5 pitches 610,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/zadies-ace/105999441,/v/san-rafael-swell---south/105716823
106014583,Mean Lady Variation /Zadies Ace,5.9,Trad 1 pitch 90,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/mean-lady-variation-zadies-ace/106014583,/v/san-rafael-swell---south/105716823
106876993,Off the Couch,5.9,Trad Sport 1 pitch 160,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/off-the-couch/106876993,/v/san-rafael-swell---south/105716823
106883054,Hard Labour,5.9,Trad Sport 1 pitch 150,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/hard-labour/106883054,/v/san-rafael-swell---south/105716823
107786463,Potter and the Sorcerers Stone II,5.9,Trad 4 pitches 600,San Rafael Swell - South : Eastern Reef Area.. AKA The... : N Crags,/v/potter-and-the-sorcerers-stone-ii/107786463,/v/san-rafael-swell---south/105716823
107367586,Remembrance Day,5.9,Trad 5 pitches 930,San Rafael Swell - South : Eastern Reef Area.. AKA The... : Q Crags,/v/remembrance-day/107367586,/v/san-rafael-swell---south/105716823
107370742,Feet First. 5.9 R,5.9,Trad 2 pitches 320,San Rafael Swell - South : Eastern Reef Area.. AKA The... : Q Crags,/v/feet-first-59-r/107370742,/v/san-rafael-swell---south/105716823
107391675,Crusade. ,5.9,Trad 7 pitches 1320,San Rafael Swell - South : Eastern Reef Area.. AKA The... : Q Crags,/v/crusade-/107391675,/v/san-rafael-swell---south/105716823
107532388,The Rolling Stones,5.9,Trad 3 pitches 540,San Rafael Swell - South : Eastern Reef Area.. AKA The... : Q Crags,/v/the-rolling-stones/107532388,/v/san-rafael-swell---south/105716823
108033446,Leaving America,5.9,Trad 5 pitches 770,San Rafael Swell - South : Eastern Reef Area.. AKA The... : S Crags,/v/leaving-america/108033446,/v/san-rafael-swell---south/105716823
106806626,Princess Bong,5.9,Trad Aid 1 pitch 80,San Rafael Swell - South : Viewfinder Towers,/v/princess-bong/106806626,/v/san-rafael-swell---south/105716823
105932453,Karmas Castle in the Air,5.9,Trad 1 pitch 120,San Rafael Swell - South : San Rafael Knob,/v/karmas-castle-in-the-air/105932453,/v/san-rafael-swell---south/105716823
105965351,Long Dong Silver,5.9,Trad Aid 1 pitch 100,San Rafael Swell - South : Long Dong Silver Area,/v/long-dong-silver/105965351,/v/san-rafael-swell---south/105716823
106607743,Devastator Tower,5.9+,Trad 80,San Rafael Swell - North : The Weasel Formation,/v/devastator-tower/106607743,/v/san-rafael-swell---north/105716808
106065679,Unknown Offwidth,5.9+,Trad 1 pitch 50,San Rafael Swell - North : Private Pizza Wall,/v/unknown-offwidth/106065679,/v/san-rafael-swell---north/105716808
106210144,South Face (aka World Without War),5.9+,Trad Aid 4 pitches 400,San Rafael Swell - North : Mexican Mountain Road Area : Lone Rock,/v/south-face-aka-world-without-war/106210144,/v/san-rafael-swell---north/105716808
106210585,La Piata,5.9+,Trad Aid 2 pitches 300,San Rafael Swell - North : Mexican Mountain Road Area : El Sombrero,/v/la-piata/106210585,/v/san-rafael-swell---north/105716808
106176618,The Naked Truth.,5.9+,Trad 1 pitch 140,San Rafael Swell - South : Eastern Reef Area.. AKA The... : B Crags (Spotted Wolf Canyo...,/v/the-naked-truth/106176618,/v/san-rafael-swell---south/105716823
107189172,Solstice,5.9+,Trad 4 pitches 380,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/solstice/107189172,/v/san-rafael-swell---south/105716823
108113886,Moonbeam,5.9+,Trad 170,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/moonbeam/108113886,/v/san-rafael-swell---south/105716823
106462958,Curiosity Killed The Cat,5.9+,Trad 6 pitches 1110,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/curiosity-killed-the-cat/106462958,/v/san-rafael-swell---south/105716823
106548775,Rat Catcher,5.9+,Trad 3 pitches 255,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/rat-catcher/106548775,/v/san-rafael-swell---south/105716823
106579822,Curiosity Killed the Rat,5.9+,Trad Sport 1 pitch 180,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/curiosity-killed-the-rat/106579822,/v/san-rafael-swell---south/105716823
106579845,Rat Trap,5.9+,Trad Sport 1 pitch 165,San Rafael Swell - South : Eastern Reef Area.. AKA The... : O Crags (Three Finger Canyo...,/v/rat-trap/106579845,/v/san-rafael-swell---south/105716823
105861918,On a Wing and a Prayer,5.9+,Trad 4 pitches 780,San Rafael Swell - South : Eastern Reef Area.. AKA The... : G Crags,/v/on-a-wing-and-a-prayer/105861918,/v/san-rafael-swell---south/105716823
105818302,Commitment,5.9+,Trad 3 pitches 600,San Rafael Swell - South : Eastern Reef Area.. AKA The... : M Crags,/v/commitment/105818302,/v/san-rafael-swell---south/105716823
106121355,Bensass,5.9+,Trad 1 pitch 45,San Rafael Swell - South : Viewfinder Towers,/v/bensass/106121355,/v/san-rafael-swell---south/105716823
107441553,The Answer,5.9+,Sport 50,San Rafael Swell - South : Upper Muddy Creek,/v/the-answer/107441553,/v/san-rafael-swell---south/105716823
106065742,Sprinkle,5.10a,Trad 1 pitch 60,San Rafael Swell - North : Frolic Wall,/v/sprinkle/106065742,/v/san-rafael-swell---north/105716808
108187660,Scenic Byway,5.10a,Trad 4 pitches 400,San Rafael Swell - North : Scenic Byway Wall,/v/scenic-byway/108187660,/v/san-rafael-swell---north/105716808
106050741,The Holey Ghost,5.10a,Trad 6 pitches 1160,San Rafael Swell - South : Eastern Reef Area.. AKA The... : G Crags,/v/the-holey-ghost/106050741,/v/san-rafael-swell---south/105716823
105852675,No Where To Run,5.10a,Trad 4 pitches 610,San Rafael Swell - South : Eastern Reef Area.. AKA The... : L Crags (Sinister Slab Area...,/v/no-where-to-run/105852675,/v/san-rafael-swell---south/105716823
107441275,Legacy,5.10a,Trad 1 pitch 60,San Rafael Swell - South : Upper Muddy Creek,/v/legacy/107441275,/v/san-rafael-swell---south/105716823
107059930,Deuce Deuce,5.10-,Trad,San Rafael Swell - North : The Gun Show,/v/deuce-deuce/107059930,/v/san-rafael-swell---north/105716808
107059937,Hot Brass,5.10-,Trad 100,San Rafael Swell - North : The Gun Show,/v/hot-brass/107059937,/v/san-rafael-swell---north/105716808
107334863,Higher the Better,5.10-,Trad 4 pitches 320,San Rafael Swell - South : Eastern Reef Area.. AKA The... : T Crags (One Finger Canyon),/v/higher-the-better/107334863,/v/san-rafael-swell---south/105716823
107336263,Scorpion Groove,5.10-,Trad 1 pitch 200,San Rafael Swell - South : Eastern Reef Area.. AKA The... : T Crags (One Finger Canyon),/v/scorpion-groove/107336263,/v/san-rafael-swell---south/105716823
107186084,The Escape,5.10-,Trad 3 pitches 310,San Rafael Swell - South : Eastern Reef Area.. AKA The... : R Crags (Two Finger Canyon)...,/v/the-escape/107186084,/v/san-rafael-swell---south/105716823
106074068,Katzs Way,5.10-,Trad 5 pitches 550,San Rafael Swell - South : Eastern Reef Area.. AKA The... : P Crags,/v/katzs-way/106074068,/v/san-rafael-swell---south/105716823
106043970,Meat Log,5.10-,Trad 1 pitch 50,San Rafael Swell - South : Viewfinder Towers,/v/meat-log/106043970,/v/san-rafael-swell---south/105716823
107441316,Unknown,5.10-,Trad 50,San Rafael Swell - South : Upper Muddy Creek,/v/unknown/107441316,/v/san-rafael-swell---south/105716823
106783059,Blowin in the Wind,5.10b,Trad 1 pitch 150,San Rafael Swell - North : Mexican Mountain Road Area : Dylan Wall,/v/blowin-in-the-wind/106783059,/v/san-rafael-swell---north/105716808
107740186,Knocking on Heavens Door,5.10b,Trad 75,San Rafael Swell - North : Mexican Mountain Road Area : Dylan Wall,/v/knocking-on-heavens-door/107740186,/v/san-rafael-swell---north/105716808
106299267,Under the Spell,5.10b,Sport 1 pitch 130,San Rafael Swell - South : Eastern Reef Area.. AKA The... : F Crags,/v/under-the-spell/106299267,/v/san-rafael-swell---south/105716823
107441357,Phoenix,5.10b,Trad Sport 1 pitch 110,San Rafael Swell - South : Upper Muddy Creek,/v/phoenix/107441357,/v/san-rafael-swell---south/105716823
105718765,The Pyramid Expedition,5.10,Trad 1 pitch 200,San Rafael Swell - North : Eagle Canyon : Toviah Tower,/v/the-pyramid-expedition/105718765,/v/san-rafael-swell---north/105716808
105802334,South Face,5.10,Trad 2 pitches 175,San Rafael Swell - North : Eagle Canyon : White Knight,/v/south-face/105802334,/v/san-rafael-swell---north/105716808
